,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1043,0.3609802722930908,0.02675915888095746,0.01880931854248047,0.0010460076236699291,6,sqrt,2,5,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 400}",0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6222222222222221,0.11331154474650633,949
1044,0.41500444412231446,0.01997078377691669,0.022344446182250975,0.00015046857761478124,6,sqrt,2,5,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500}",0.7777777777777778,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6555555555555556,0.14656562175858798,107
1045,0.0914261817932129,0.008825692300259235,0.006287574768066406,0.0005547650842187073,6,sqrt,2,6,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.6666666666666666,0.7222222222222222,0.7222222222222222,0.3888888888888889,0.7777777777777778,0.6555555555555556,0.13788526273323173,107
1046,0.22908215522766112,0.014122247725628069,0.013932561874389649,0.0011973446709480527,6,sqrt,2,6,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 200}",0.7222222222222222,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.12472191289246472,273
1047,0.3255889415740967,0.023008906975274704,0.01781611442565918,0.0014167018418576177,6,sqrt,2,6,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 300}",0.7222222222222222,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.134256066373273,404
1048,0.3581255912780762,0.013865965216425667,0.01978721618652344,0.001638376966375861,6,sqrt,2,6,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 400}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11863420280034791,107
1049,0.4163075923919678,0.020512602041819646,0.022454023361206055,5.491975980334497e-05,6,sqrt,2,6,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 500}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1050,0.0913193702697754,0.009338659269580578,0.006262683868408203,0.0005091178436172492,6,sqrt,3,2,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6666666666666666,0.6666666666666666,0.7222222222222222,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11331154474650633,107
1051,0.23013825416564943,0.011966433026833822,0.014368104934692382,0.00016094941651202715,6,sqrt,3,2,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.134256066373273,404
1052,0.322463321685791,0.0313030843029797,0.01755552291870117,0.0016604045302504985,6,sqrt,3,2,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.7777777777777778,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.14315665251916806,404
1053,0.3705929756164551,0.007416532578236076,0.020348453521728517,0.0012731876851344694,6,sqrt,3,2,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1054,0.4105996608734131,0.011346813668561382,0.022425746917724608,0.0001159532870090361,6,sqrt,3,2,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.13877773329774218,404
1055,0.0909916877746582,0.007653966452041181,0.006473398208618164,0.0006340999570253712,6,sqrt,3,3,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11331154474650633,107
1056,0.23743486404418945,0.009447618210130288,0.014260673522949218,0.00014267527153656316,6,sqrt,3,3,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.6444444444444445,0.10304020550550783,273
1057,0.3117377758026123,0.024261552194630227,0.017821455001831056,0.0012381412247026114,6,sqrt,3,3,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 300}",0.7777777777777778,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.12668615834434868,16
1058,0.3594344139099121,0.026863822712673405,0.01905379295349121,0.0011764804209682637,6,sqrt,3,3,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 400}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1059,0.411894416809082,0.024122198914718194,0.022315788269042968,0.0001329055938237184,6,sqrt,3,3,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 500}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.13877773329774218,404
1060,0.08565940856933593,0.0023675801232616524,0.006060600280761719,0.00042517214022478895,6,sqrt,3,4,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7222222222222222,0.6444444444444445,0.10886621079036347,273
1061,0.2186220645904541,0.01361713194124751,0.01357579231262207,0.0009526502952723053,6,sqrt,3,4,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 200}",0.7222222222222222,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
1062,0.30843563079833985,0.022445708406571837,0.01780281066894531,0.0013211886910298484,6,sqrt,3,4,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 300}",0.7222222222222222,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.11653431646335018,16
1063,0.37121381759643557,0.02448803679127473,0.020071983337402344,0.0022243314204834735,6,sqrt,3,4,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 400}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.13877773329774218,404
1064,0.41953082084655763,0.020296958971213856,0.02331204414367676,0.0016756768393386664,6,sqrt,3,4,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 500}",0.6111111111111112,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11863420280034791,107
1065,0.08945746421813965,0.006290041541106172,0.006264734268188477,0.0006109470092956577,6,sqrt,3,5,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7222222222222222,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.11653431646335018,16
1066,0.22931299209594727,0.006554841759535003,0.014260530471801758,0.00014047650196698518,6,sqrt,3,5,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.6666666666666666,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6333333333333333,0.10886621079036347,554
1067,0.308866024017334,0.027274772154986096,0.016982221603393556,0.0005340692101650825,6,sqrt,3,5,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300}",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6555555555555556,0.11331154474650633,107
1068,0.37009563446044924,0.03095725229656735,0.019164562225341797,0.0012445343773488631,6,sqrt,3,5,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 400}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.11439589045541111,273
1069,0.4069875717163086,0.010389530835763796,0.022463369369506835,0.00019015913140288358,6,sqrt,3,5,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500}",0.7222222222222222,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.7777777777777778,0.6444444444444444,0.134256066373273,404
1070,0.08968729972839355,0.0069032292199918315,0.006316947937011719,0.0006178306099414583,6,sqrt,3,6,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.7222222222222222,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
1071,0.23254542350769042,0.012461065246819088,0.01425933837890625,0.00019568574341555003,6,sqrt,3,6,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 200}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
1072,0.3350992202758789,0.14655578458419002,0.015607452392578125,0.0013524355766336453,6,sqrt,3,6,300,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 300}",0.7777777777777778,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6555555555555556,0.14656562175858798,107
1073,0.3672278881072998,0.01627255429851283,0.02021336555480957,0.0016619905816810956,6,sqrt,3,6,400,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 400}",0.7222222222222222,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6444444444444445,0.12472191289246472,273
1074,0.4100502014160156,0.00949569379219572,0.02246890068054199,0.00019384521955702032,6,sqrt,3,6,500,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 500}",0.7222222222222222,0.6666666666666666,0.5555555555555556,0.3888888888888889,0.7777777777777778,0.6222222222222222,0.13788526273323173,826
1075,0.08744516372680664,0.006048312624533844,0.006179285049438476,0.0004866050516881905,6,sqrt,4,2,100,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6111111111111112,0.7222222222222222,0.5555555555555556,0.3888888888888889,0.7222222222222222,0.6000000000000001,0.12372809695177826,1176
1076,0.23035459518432616,0.01728591638179711,0.014186239242553711,0.00036754262340563874,6,sqrt,4,2,200,"{'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.7777777777777778,0.6333333333333333,0.13425606637327303,554
