blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,latitude,longitude,polygon
101B,LOR 2 TOA PAYOH,13,1992,Y,N,N,N,N,N,TP,48,0,0,0,0,0,48,0,0,0,0,0,0,101B LOR 2 TOA PAYOH,1.33959884500115,103.847605414427,BRADDELL
101B,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,101B PUNGGOL FIELD,1.39784715104396,103.906436071245,PUNGGOL FIELD
101B,YISHUN AVE 5,1,1984,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,101B YISHUN AVE 5,1.43139161655907,103.828230053946,YISHUN WEST
101C,LOR 2 TOA PAYOH,4,1992,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,101C LOR 2 TOA PAYOH,1.33926018714492,103.847063773104,BRADDELL
101C,PUNGGOL FIELD,17,2001,Y,Y,N,Y,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,101C PUNGGOL FIELD,1.39809045787162,103.906569305679,PUNGGOL FIELD
101C,YISHUN AVE 5,1,1984,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,101C YISHUN AVE 5,1.43153255083691,103.827987575179,YISHUN WEST
101D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,101D PUNGGOL FIELD,1.39848478483582,103.90614388692,PUNGGOL FIELD
102,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,150,0,0,124,22,3,1,0,0,0,0,0,0,102 ALJUNIED CRES,1.32048087061174,103.882472846091,ALJUNIED
102,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,88,0,0,0,66,22,0,0,0,0,0,0,0,102 ANG MO KIO AVE 3,1.37065009769471,103.839410339836,KEBUN BAHRU
102,BEDOK RESERVOIR RD,4,1985,Y,N,N,N,N,N,BD,24,0,0,16,8,0,0,0,0,0,0,0,0,102 BEDOK RESERVOIR RD,1.32849187727623,103.90926515578,KAKI BUKIT
102,BEDOK NTH AVE 4,14,1976,Y,N,N,N,N,N,BD,149,0,0,116,26,2,5,0,0,0,0,0,0,102 BEDOK NTH AVE 4,1.33390654765002,103.937458398204,BEDOK NORTH
102,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,102 BISHAN ST 12,1.3451431233477,103.847990805259,BISHAN EAST
102,BT PURMEI RD,10,1983,Y,N,N,Y,N,N,BM,147,0,0,93,54,0,0,0,0,0,0,0,0,102 BT PURMEI RD,1.2717673800708,103.82662196779,TELOK BLANGAH RISE
102,BT BATOK WEST AVE 6,13,1984,Y,N,N,N,N,N,BB,96,0,0,2,46,48,0,0,0,0,0,0,0,102 BT BATOK WEST AVE 6,1.34745833930547,103.747473341114,BUKIT BATOK CENTRAL
102,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,95,0,10,80,5,0,0,0,0,0,0,0,0,102 C'WEALTH CRES,1.30782464878023,103.800629787177,COMMONWEALTH
102,CANBERRA ST,6,2019,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,102 CANBERRA ST,1.45183449125061,103.832106719013,SEMBAWANG EAST
102,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,8,0,0,0,0,0,8,0,0,0,0,0,0,102 CLEMENTI ST 14,1.32228557225905,103.769201884359,SUNSET WAY
102,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,102 DEPOT RD,1.28033700695655,103.813510155208,DEPOT ROAD
102,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,102 GANGSA RD,1.37910762831305,103.768153816778,JELEBU
102,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,102 HENDERSON CRES,1.290366187147,103.82157708445,HENDERSON HILL
102,HOUGANG AVE 1,13,1983,Y,Y,N,N,N,N,HG,90,0,0,19,71,0,0,0,0,0,0,0,0,102 HOUGANG AVE 1,1.35496446293882,103.890855054687,LORONG AH SOO
102,JLN RAJAH,12,1980,Y,Y,N,N,N,N,KWN,198,0,0,0,198,0,0,0,0,0,0,0,0,102 JLN RAJAH,1.32822306444761,103.851519753845,BALESTIER
102,JLN DUSUN,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,102 JLN DUSUN,1.3278687431847,103.844209602863,BALESTIER
102,JURONG EAST ST 13,12,1981,Y,N,N,N,N,N,JE,196,0,0,172,22,2,0,0,0,0,0,0,0,102 JURONG EAST ST 13,1.33609657873553,103.738219191663,YUHUA EAST
102,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,102 LENGKONG TIGA,1.32557930714658,103.91065754789,KEMBANGAN
102,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,102 PASIR RIS ST 12,1.36748427336516,103.958041055125,PASIR RIS DRIVE
102,POTONG PASIR AVE 1,16,1983,Y,Y,N,Y,N,N,TP,167,0,0,144,20,0,3,0,0,0,0,0,0,102 POTONG PASIR AVE 1,1.3336901273759,103.868810587506,POTONG PASIR
102,PUNGGOL FIELD,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,102 PUNGGOL FIELD,1.39828057833462,103.90565444548,PUNGGOL FIELD
102,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,129,0,0,0,0,0,129,0,0,0,0,0,0,102 RIVERVALE WALK,1.38180761026047,103.900893229708,RIVERVALE
102,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,102 SERANGOON NTH AVE 1,1.37084327297737,103.871153606719,SERANGOON GARDEN
102,SIMEI ST 1,11,1988,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,102 SIMEI ST 1,1.34134724976252,103.951355074928,SIMEI
102,SPOTTISWOODE PK RD,20,1973,Y,Y,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,102 SPOTTISWOODE PK RD,1.27472973036659,103.836235490003,EVERTON PARK
102,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,140,0,0,90,50,0,0,0,0,0,0,0,0,102 TAMPINES ST 11,1.34671616267656,103.945521388285,TAMPINES EAST
102,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,64,0,0,0,36,28,0,0,0,0,0,0,0,102 TECK WHYE LANE,1.377082841385,103.754394432037,TECK WHYE
102,TOWNER RD,4,1983,Y,Y,N,N,N,N,KWN,36,0,0,36,0,0,0,0,0,0,0,0,0,102 TOWNER RD,1.32058609456907,103.862002015145,BENDEMEER
102,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,65,45,0,0,0,0,0,0,0,0,102 WOODLANDS ST 13,1.43608294925148,103.781199565987,WOODLANDS WEST
102A,BIDADARI PK DR,16,2020,Y,N,N,N,N,Y,TP,205,0,66,0,139,0,0,0,0,0,0,0,0,102A BIDADARI PK DR,1.33735590005967,103.871390657454,SENNETT
102A,CANBERRA ST,17,2019,Y,N,N,N,N,N,SB,190,0,0,0,94,96,0,0,0,0,0,0,0,102A CANBERRA ST,1.45119390519494,103.832227554636,SEMBAWANG EAST
102A,DEPOT RD,21,2016,Y,N,N,Y,N,N,BM,114,0,39,0,0,0,0,0,75,0,0,0,0,102A DEPOT RD,1.28029134553105,103.81333235886,DEPOT ROAD
102A,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,102A PUNGGOL FIELD,1.39883318313425,103.905783553043,PUNGGOL FIELD
102A,RIVERVALE WALK,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,102A RIVERVALE WALK,1.38215139024135,103.900075103796,RIVERVALE
102B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,200,0,0,52,148,0,0,0,0,0,0,0,0,102B BIDADARI PK DR,1.33622045424375,103.871847066518,SENNETT
102B,CANBERRA ST,16,2019,Y,N,N,N,N,N,SB,210,0,180,30,0,0,0,0,0,0,0,0,0,102B CANBERRA ST,1.45123970424367,103.83143636512,SEMBAWANG EAST
102B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,102B PUNGGOL FIELD,1.39908525778671,103.905471407838,PUNGGOL FIELD
102C,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,102C CANBERRA ST,1.4515599303551,103.831765050319,SEMBAWANG EAST
102C,PUNGGOL FIELD,17,2000,Y,N,N,N,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,102C PUNGGOL FIELD,1.39876127750607,103.90493897318,PUNGGOL FIELD
102D,PUNGGOL FIELD,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,102D PUNGGOL FIELD,1.39848070795436,103.905249752459,PUNGGOL FIELD
103,AH HOOD RD,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,103 AH HOOD RD,1.32796267483785,103.844826964123,BALESTIER
103,ALJUNIED CRES,12,1977,Y,N,N,N,N,N,GL,154,0,0,0,0,0,0,0,0,0,154,0,0,103 ALJUNIED CRES,1.32051692193259,103.883270319267,ALJUNIED
103,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,131,0,0,97,33,1,0,0,0,0,0,0,0,103 ANG MO KIO AVE 3,1.37101657804604,103.839304839187,KEBUN BAHRU
103,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,154,0,0,126,26,0,2,0,0,0,0,0,0,103 BEDOK NTH AVE 4,1.33348259133637,103.93754251438,BEDOK NORTH
103,BEDOK RESERVOIR RD,12,1985,Y,Y,N,N,N,N,BD,154,0,0,88,66,0,0,0,0,0,0,0,0,103 BEDOK RESERVOIR RD,1.32877022232019,103.909381354431,KAKI BUKIT
103,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,103 BISHAN ST 12,1.34551249132105,103.848314162387,BISHAN EAST
103,BT BATOK CTRL,13,1984,Y,N,N,Y,N,N,BB,96,0,0,4,44,48,0,0,0,0,0,0,0,103 BT BATOK CTRL,1.34822368204242,103.748034526478,BUKIT BATOK CENTRAL
103,BT PURMEI RD,11,1982,Y,Y,N,N,N,N,BM,119,0,0,68,50,1,0,0,0,0,0,0,0,103 BT PURMEI RD,1.27208558524996,103.825495615402,TELOK BLANGAH RISE
103,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,103 C'WEALTH CRES,1.30834597039185,103.800214004392,COMMONWEALTH
103,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,103 CANBERRA ST,1.4506760541128,103.830757597034,SEMBAWANG EAST
103,CLEMENTI ST 14,14,1984,Y,N,N,N,N,N,CL,104,0,0,0,18,86,0,0,0,0,0,0,0,103 CLEMENTI ST 14,1.32258854750628,103.769176205799,SUNSET WAY
103,EDGEFIELD PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103 EDGEFIELD PLAINS,1.39747339816869,103.904821824666,PUNGGOL FIELD
103,GANGSA RD,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,103 GANGSA RD,1.37867070821171,103.768538440957,JELEBU
103,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,103 HENDERSON CRES,1.28974209684545,103.821375681569,HENDERSON HILL
103,HOUGANG AVE 1,13,1983,Y,N,N,N,N,N,HG,81,0,0,0,30,51,0,0,0,0,0,0,0,103 HOUGANG AVE 1,1.35528223434405,103.89036014824,LORONG AH SOO
103,JLN RAJAH,25,1983,Y,N,N,N,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,103 JLN RAJAH,1.32734143333539,103.852780650365,BALESTIER
103,JURONG EAST ST 13,25,1982,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,103 JURONG EAST ST 13,1.33668715015786,103.738059200285,YUHUA EAST
103,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,103 LENGKONG TIGA,1.32585546338587,103.910598910975,KEMBANGAN
103,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,159,0,0,0,0,0,0,0,0,0,159,0,0,103 LOR 1 TOA PAYOH,1.34010929042644,103.848184574089,BRADDELL
103,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,103 PASIR RIS ST 12,1.36769508123853,103.958404209993,PASIR RIS DRIVE
103,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,63,0,0,62,0,0,1,0,0,0,0,0,0,103 POTONG PASIR AVE 1,1.33411338676706,103.86952371664,POTONG PASIR
103,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,123,0,0,0,0,0,123,0,0,0,0,0,0,103 RIVERVALE WALK,1.38291146712108,103.901208583313,RIVERVALE
103,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,103 SERANGOON NTH AVE 1,1.37067353047523,103.870263924296,SERANGOON GARDEN
103,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,103 SPOTTISWOODE PK RD,1.27466096925721,103.835279824837,EVERTON PARK
103,TAMPINES ST 11,10,1982,Y,N,N,N,N,N,TAP,126,0,0,72,54,0,0,0,0,0,0,0,0,103 TAMPINES ST 11,1.34769662535556,103.946229920882,TAMPINES EAST
103,TECK WHYE LANE,9,1988,Y,Y,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,103 TECK WHYE LANE,1.37713078246274,103.753555993761,TECK WHYE
103,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,103 TOWNER RD,1.32064381512285,103.861634081148,BENDEMEER
103,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,24,8,0,0,0,0,0,0,0,0,103 WOODLANDS ST 13,1.4366212320968,103.78097673981,WOODLANDS WEST
103,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,64,0,0,60,4,0,0,0,0,0,0,0,0,103 YISHUN RING RD,1.43136934951878,103.828892847163,YISHUN WEST
103A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,116,0,0,56,60,0,0,0,0,0,0,0,0,103A BIDADARI PK DR,1.33560960429896,103.871727597314,SENNETT
103A,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103A CANBERRA ST,1.45103006132424,103.830534008712,SEMBAWANG EAST
103A,DEPOT RD,25,1999,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,103A DEPOT RD,1.28070197642689,103.813353428682,DEPOT ROAD
103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,N,N,PG,96,0,0,0,0,96,0,0,0,0,0,0,0,103A EDGEFIELD PLAINS,1.39825531783982,103.904753996381,PUNGGOL FIELD
103A,RIVERVALE WALK,5,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103A RIVERVALE WALK,1.38321508933523,103.900657577212,RIVERVALE
103B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,152,0,0,76,76,0,0,0,0,0,0,0,0,103B BIDADARI PK DR,1.33508945420373,103.871337279805,SENNETT
103B,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103B CANBERRA ST,1.45056599465441,103.831238741555,SEMBAWANG EAST
103B,DEPOT RD,20,1999,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,103B DEPOT RD,1.28073692384594,103.813135678562,DEPOT ROAD
103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103B EDGEFIELD PLAINS,1.39773127538403,103.90468537415,PUNGGOL FIELD
103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103C EDGEFIELD PLAINS,1.39726660845387,103.90453836308,PUNGGOL FIELD
104,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,104 ALJUNIED CRES,1.32006886595229,103.882818111651,ALJUNIED
104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,N,N,BD,84,0,0,0,12,72,0,0,0,0,0,0,0,104 BEDOK RESERVOIR RD,1.32924536652386,103.909923721507,KAKI BUKIT
104,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,153,0,0,124,26,0,3,0,0,0,0,0,0,104 BEDOK NTH AVE 4,1.3332985212474,103.936601473643,BEDOK NORTH
104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0,104 BISHAN ST 12,1.3456750211197,103.84803290576,BISHAN EAST
104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,104 BT BATOK CTRL,1.34899500255547,103.747258218606,BUKIT BATOK CENTRAL
104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0,104 BT PURMEI RD,1.27239853587858,103.825625504182,TELOK BLANGAH RISE
104,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,104 C'WEALTH CRES,1.30795875311898,103.799976942939,COMMONWEALTH
104,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,104 CANBERRA ST,1.45027967438307,103.831896894891,SEMBAWANG EAST
104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0,104 CLEMENTI ST 14,1.32294968512724,103.769189152266,SUNSET WAY
104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,104 GANGSA RD,1.37880399486152,103.76796875654,JELEBU
104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,104 HENDERSON CRES,1.2893692748935,103.821538089569,HENDERSON HILL
104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0,104 HOUGANG AVE 1,1.35478438666054,103.890318475929,LORONG AH SOO
104,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,216,0,0,0,0,0,0,0,0,0,216,0,0,104 JLN BT MERAH,1.28102515462893,103.82446093445,KAMPONG TIONG BAHRU
104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,104 JLN RAJAH,1.32780496961457,103.853262284564,BALESTIER
104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0,104 JLN DUSUN,1.32842530547543,103.844142365034,BALESTIER
104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,104 JURONG EAST ST 13,1.33658465311802,103.737623303842,YUHUA EAST
104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,104 LENGKONG TIGA,1.32563496745023,103.909815198327,KEMBANGAN
104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,104 LOR 1 TOA PAYOH,1.34010887675625,103.849107848181,BRADDELL
104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,104 PASIR RIS ST 12,1.36795278578738,103.958702642513,PASIR RIS DRIVE
104,POTONG PASIR AVE 1,16,1984,Y,Y,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,104 POTONG PASIR AVE 1,1.3343391689203,103.869158899303,POTONG PASIR
104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,104 RIVERVALE WALK,1.38262745864985,103.900929877213,RIVERVALE
104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,104 SERANGOON NTH AVE 1,1.37059316193953,103.871086801722,SERANGOON GARDEN
104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,104 SPOTTISWOODE PK RD,1.27442754696062,103.834878784712,EVERTON PARK
104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,104 TAMPINES ST 11,1.34720576651075,103.946641750013,TAMPINES EAST
104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,104 TECK WHYE LANE,1.37708162127187,103.752870448301,TECK WHYE
104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,104 TOWNER RD,1.31982354462646,103.860979745364,BENDEMEER
104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,104 WHAMPOA DR,1.3207995912383,103.853327785421,BALESTIER
104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,104 WOODLANDS ST 13,1.43646587087026,103.781576865168,WOODLANDS WEST
104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,104 YISHUN RING RD,1.43144775158984,103.828537671885,YISHUN WEST
104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,104A ANG MO KIO ST 11,1.37182700854497,103.838803655863,KEBUN BAHRU
104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0,104A BIDADARI PK DR,1.33532197788922,103.870933993338,SENNETT
104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,104A CANBERRA ST,1.45035225780871,103.832262400576,SEMBAWANG EAST
104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,104A DEPOT RD,1.28045561330579,103.812317740785,DEPOT ROAD
104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104A EDGEFIELD PLAINS,1.3968057047795,103.905054187798,PUNGGOL FIELD
104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104A HENDERSON CRES,1.28903386001949,103.821487214176,HENDERSON HILL
104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,104B ANG MO KIO ST 11,1.37151151416054,103.838458787545,KEBUN BAHRU
104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,104B CANBERRA ST,1.45007421711069,103.831377046227,SEMBAWANG EAST
104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,104B DEPOT RD,1.28049143987378,103.812100811742,DEPOT ROAD
104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104B EDGEFIELD PLAINS,1.39660886204199,103.905303792463,PUNGGOL FIELD
104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,104C ANG MO KIO ST 11,1.37193315907216,103.838330266768,KEBUN BAHRU
104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,104C CANBERRA ST,1.44970999451163,103.831775965127,SEMBAWANG EAST
104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104C DEPOT RD,1.28054680666877,103.811571538761,DEPOT ROAD
104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,104D CANBERRA ST,1.44985632437762,103.83236697954,SEMBAWANG EAST
105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,105 ALJUNIED CRES,1.31946862097465,103.882751492944,ALJUNIED
105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,105 ANG MO KIO AVE 4,1.37231328287072,103.837601112788,KEBUN BAHRU
105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,105 BEDOK RESERVOIR RD,1.32914437941094,103.909112780576,KAKI BUKIT
105,BEDOK NTH AVE 4,14,1976,Y,Y,N,Y,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,105 BEDOK NTH AVE 4,1.33372280929,103.936517719048,BEDOK NORTH
105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0,105 BISHAN ST 12,1.34589493632505,103.847365252767,BISHAN EAST
105,BIDADARI PK DR,1,2019,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,105 BIDADARI PK DR,1.33378443640283,103.870408260143,SENNETT
105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,105 BT BATOK CTRL,1.3485726542005,103.747156223784,BUKIT BATOK CENTRAL
105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,105 BT PURMEI RD,1.27248301325334,103.824703021719,TELOK BLANGAH RISE
105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,105 CANBERRA ST,1.44885564679911,103.832409172149,SEMBAWANG EAST
105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,105 CLEMENTI ST 12,1.32271179028812,103.76988810369,SUNSET WAY
