,BusStopCode,RoadName,Description,Latitude,Longitude
2802,53321,Sin Ming Ave,Opp Eunoia JC,1.36135,103.8402947
2803,53329,Sin Ming Ave,Eunoia JC,1.36153970079158,103.84049549859829
2804,53331,Sin Ming Ave,Bef Bright Hill Tp,1.36285472197724,103.83701277802122
2805,53339,Sin Ming Ave,Opp Bright Hill Tp,1.36312998205072,103.8367836110905
2806,53341,Sin Ming Ave,Bright Hill Stn Exit 2,1.36355638900203,103.83394166697735
2807,53349,Sin Ming Ave,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136
2808,53351,Sin Ming Ave,Ai Tong Sch,1.36080972198475,103.83211750001261
2809,53359,Sin Ming Ave,Opp Ai Tong Sch,1.36125666702141,103.83196166697407
2810,53361,Sin Ming Ave,Blk 454,1.35929833296604,103.83032083300758
2811,53369,Sin Ming Ave,Opp Blk 454,1.35947344252352,103.8301455974542
2812,53371,Bishan St 22,Blk 257,1.35994333341045,103.84379568310376
2813,53379,Bishan St 22,Blk 245,1.36018670154842,103.84386020713477
2814,53381,Bishan St 22,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292
2815,53389,Bishan St 22,Opp Bishan Nth Shop Mall,1.35804473736933,103.84516933880761
2816,53391,Bishan St 22,Opp Blk 203,1.35444291744538,103.84696320325273
2817,53399,Bishan St 22,Blk 202,1.35464002820911,103.8470163249439
2818,53401,Bishan St 12,Guangyang Sec Sch,1.3454166669782,103.85048888897714
2819,53409,Bishan St 12,Blk 131,1.34534609724691,103.85126805621526
2820,53419,Bishan St 12,Opp Guangyang Pr Sch,1.34639996494893,103.84980877522956
2821,53421,Bishan St 11,BLK 151A MKT,1.345658889,103.8553811
2822,54009,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268
2823,54011,Ang Mo Kio Ave 6,Blk 207,1.36567044820875,103.84341042482097
2824,54019,Ang Mo Kio Ave 6,Blk 307A,1.36618666697727,103.84418333302729
2825,54031,Ang Mo Kio Ave 6,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092
2826,54039,Ang Mo Kio Ave 6,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578
2827,54041,Ang Mo Kio Ave 6,Opp Courts Ang Mo Kio,1.373558,103.844975
2828,54049,Ang Mo Kio Ave 6,Courts Ang Mo Kio,1.37350472194557,103.84532571985918
2829,54051,Ang Mo Kio Ave 6,Bef Ang Mo Kio Ave 5,1.376558,103.844964
2830,54059,Ang Mo Kio Ave 6,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185917
2831,54061,Ang Mo Kio Ave 1,Blk 244,1.36728801688172,103.83404076959498
2832,54069,Ang Mo Kio Ave 1,Opp Blk 244,1.36691997150676,103.83405562626137
2833,54071,Ang Mo Kio Ave 1,Blk 310C,1.36433664907741,103.84490672378502
2834,54079,Ang Mo Kio Ave 1,OPP BLK 315,1.36389805596869,103.84585916699372
2835,54081,Ang Mo Kio Ave 1,TECK GHEE CT,1.36358972199933,103.84786694396756
2836,54089,Ang Mo Kio Ave 1,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186
2837,54091,Ang Mo Kio Ave 1,BLK 331,1.36167975047647,103.85092799797833
2838,54099,Ang Mo Kio Ave 1,OPP BLK 333,1.36118777797342,103.85104805596895
2839,54101,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518
2840,54109,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277
2841,54161,Ang Mo Kio St 11,Opp Blk 255,1.37107664581619,103.83482933088284
2842,54169,Ang Mo Kio St 11,Blk 255,1.37089833300275,103.83476694396748
2843,54181,Ang Mo Kio Ave 4,Mayflower Stn Exit 6,1.37053305192374,103.83653495602837
2844,54189,Ang Mo Kio Ave 4,Mayflower Stn Exit 5,1.37046966291161,103.83679073259783
2845,54191,Ang Mo Kio Ave 4,Mayflower Stn Exit 2,1.37447193336668,103.83756404776227
2846,54199,Ang Mo Kio Ave 4,Bef Mayflower Stn Exit 3,1.37430000000968,103.83767277798232
2847,54201,Ang Mo Kio Ave 4,OPP BLK 155,1.375969,103.839271
2848,54209,Ang Mo Kio Ave 4,BET BLKS 152/155,1.37638119735545,103.83952322759048
2849,54211,Ang Mo Kio Ave 3,Mayflower Sec Sch,1.36861222198461,103.83634833298527
2850,54219,Ang Mo Kio Ave 3,Opp Mayflower Sec Sch,1.36880777071199,103.83679395921905
2851,54221,Ang Mo Kio Ave 3,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119167
2852,54229,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546
2853,54231,Ang Mo Kio Ave 3,Blk 129,1.36966012463918,103.84193909880943
2854,54239,Ang Mo Kio Ave 3,Blk 209,1.369186093503,103.84332015576305
2855,54241,Ang Mo Kio Ave 3,Blk 700B,1.36913518643274,103.84618005827467
2856,54247,Ang Mo Kio Ave 3,Blk 322,1.36873836498602,103.84719306132868
2857,54248,Ang Mo Kio Ave 3,Blk 324,1.36875490594243,103.84661006967286
2858,54251,Ang Mo Kio Ave 5,Aft Grandeur 8,1.37689002832989,103.84617199453344
2859,54259,Ang Mo Kio Ave 5,Opp Grandeur 8,1.3772094440158,103.84628222196814
2860,54261,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572
2861,54269,Ang Mo Kio Ave 3,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647
2862,54271,Ang Mo Kio Ave 3,Blk 586,1.36996326781056,103.85356664655984
2863,54279,Ang Mo Kio Ave 3,Blk 427,1.36968919033429,103.85404760550173
2864,54281,Ang Mo Kio Ave 3,Blk 570,1.3694902568174,103.85601277845504
2865,54289,Ang Mo Kio Ave 3,Blk 452,1.369149,103.855987
2866,54291,Ang Mo Kio Ave 3,Blk 564,1.36918861426324,103.85886147831553
2867,54299,Ang Mo Kio Ave 3,Opp Blk 565,1.36890152697813,103.85832656880861
2868,54301,Ang Mo Kio Ave 3,Blk 5022,1.37019500530585,103.86284675062745
2869,54309,Ang Mo Kio Ave 3,Opp Blk 5022,1.36988835306854,103.86306604022437
2870,54311,Ang Mo Kio Ave 8,Blk 332,1.36143610819625,103.85257506359629
2871,54319,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.36205969144532,103.85305482306448
2872,54321,Ang Mo Kio Ave 8,Blk 354,1.3639846735447,103.85237785571755
2873,54329,Ang Mo Kio Ave 8,Blk 420,1.36449772525141,103.85247983714417
2874,54331,Ang Mo Kio Ave 8,Blk 346,1.36719473720813,103.85056845375878
2875,54339,Ang Mo Kio Ave 8,Blk 422,1.3678447007404,103.85057966582927
2876,54341,Ang Mo Kio Ave 8,Opp Blk 504,1.37462142095238,103.84782467173312
2877,54349,Ang Mo Kio Ave 8,Blk 504,1.37477333299627,103.84810527802902
2878,54351,Ang Mo Kio Ave 5,Nanyang Poly,1.37647777885877,103.85003474200923
2879,54359,Ang Mo Kio Ave 5,Blk 502,1.37615334768079,103.8499921086812
2880,54369,Ang Mo Kio Ind Pk 1,Opp Blk 4025,1.35874638898802,103.85588277797046
2881,54371,Ang Mo Kio Ave 10,Blk 409A,1.36238306289968,103.85568284134345
2882,54379,Ang Mo Kio Ave 10,Blk 475,1.36288998904353,103.85594804936484
2883,54381,Ang Mo Kio Ave 10,Blk 443,1.3657416739059,103.85608617430734
2884,54389,Ang Mo Kio Ave 10,Blk 465,1.36638973614786,103.85660537812751
2885,54391,Ang Mo Kio Ave 8,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145
2886,54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.84866111647399
2887,54401,Ang Mo Kio St 52,Blk 522,1.3729466814704,103.8516353477965
2888,54409,Ang Mo Kio St 52,Opp Blk 522,1.37270833297137,103.85213888899418
2889,54411,Ang Mo Kio St 52,Blk 527,1.37235305596731,103.8542291670297
2890,54419,Ang Mo Kio St 52,Opp Blk 527,1.37206167776818,103.8548909469337
2891,54429,Ang Mo Kio St 54,Blk 561,1.370344,103.85818
2892,54439,Ang Mo Kio St 54,Blk 549,1.37328474238491,103.85715387505564
2893,54441,Ang Mo Kio St 53,Blk 507,1.37418169489017,103.85076922983178
2894,54449,Ang Mo Kio St 53,Opp Blk 507,1.3746081045073,103.85088955053739
2895,54451,Ang Mo Kio Ave 5,Blk 643,1.37723501808517,103.84059645206445
2896,54459,Ang Mo Kio Ave 5,Blk 151,1.37693336122245,103.84120098441312
2897,54461,Ang Mo Kio Ave 5,Blk 649,1.37747997146347,103.84339938777067
2898,54469,Ang Mo Kio Ave 5,Opp Blk 649,1.3772016702489,103.84349683756662
2899,54471,Ang Mo Kio Ave 5,Opp Blk 538,1.37613470846106,103.853296559924
2900,54479,Ang Mo Kio Ave 5,Blk 538,1.37579335077466,103.853200441537
2901,54481,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.37599497932237,103.855765341723
2902,54489,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004
2903,54491,Ang Mo Kio Ave 5,Aft CTE,1.37717165299187,103.86010323265269
2904,54499,Ang Mo Kio Ave 5,Bef CTE,1.37700806651463,103.86055355422364
2905,54501,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.37787138898682,103.86266305598139
2906,54509,Ang Mo Kio Ave 5,Aft Blk 5000,1.37758835823729,103.86257049780349
2907,54511,Ang Mo Kio Ind Pk 2,Blk 5028,1.37167638225112,103.86344756349828
2908,54519,Ang Mo Kio Ind Pk 2,Opp Blk 5023,1.37121805600151,103.86373555598497
2909,54521,Ang Mo Kio Ind Pk 2,Blk 5046,1.37342640743158,103.86288750616447
2910,54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.3733597291276,103.86303621815655
2911,54531,Bishan Rd,OPP BISHAN PK,1.35839974282084,103.85132688003488
2912,54539,Bishan Rd,BISHAN PK,1.35857111103202,103.85104805599867
2913,54571,Ang Mo Kio Ave 10,Blk 532,1.37425472964633,103.85491933752174
2914,54579,Ang Mo Kio Ave 10,Blk 540,1.37487817367914,103.85483080978989
2915,54581,Ang Mo Kio Ave 10,Blk 574,1.37105833303092,103.85665833302312
2916,54589,Ang Mo Kio Ave 10,Blk 555,1.37173441613541,103.85671893941708
2917,54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.37530666700034,103.8617738890253
2918,54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.37489472202166,103.86180138897765
2919,54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.35942138902131,103.85514583300495
2920,54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319
2921,54611,Ang Mo Kio Ave 1,BLK 220,1.36489470522366,103.84057417396242
2922,54619,Ang Mo Kio Ave 1,OPP BLK 220,1.36467168386173,103.84050288513411
2923,54621,Ang Mo Kio Ave 1,BLK 223,1.36595331171712,103.83773071305599
2924,54629,Ang Mo Kio Ave 1,OPP BLK 223,1.3655880696456,103.83801666007233
2925,54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312
2926,54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.37573967362754,103.864609061163
2927,54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312
2928,54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008020794,103.86686274044777
2929,55009,Ang Mo Kio St 63,Ang Mo Kio Depot,1.38589831101442,103.84757704926118
2930,55011,Yio Chu Kang Rd,Bef Lentor Stn Exit 5,1.382262,103.835704
2931,55019,Yio Chu Kang Rd,Aft Lentor Stn Exit 4,1.382212,103.836047
2932,55021,Yio Chu Kang Rd,OPP SEASONS PK,1.3857011784032,103.83872706499656
2933,55029,Yio Chu Kang Rd,SEASONS PK,1.38565193733046,103.83917105055716
2934,55031,Yio Chu Kang Rd,Opp NCS Hub,1.38944774212221,103.84360331162512
2935,55039,Yio Chu Kang Rd,NCS Hub,1.3891573228776,103.84383135324573
2936,55041,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668
2937,55049,Yio Chu Kang Rd,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058
2938,55051,Yio Chu Kang Rd,Opp ST Electronics,1.3923998014128,103.8489623936009
2939,55059,Yio Chu Kang Rd,ST Electronics,1.3920822654425,103.84909518015897
2940,55071,Yio Chu Kang Rd,Bef Econ Medicare Ctr,1.39246274085167,103.85261828242731
2941,55079,Yio Chu Kang Rd,Aft Econ Medicare Ctr,1.391952,103.853366
2942,55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.39177133420779,103.8559732827973
2943,55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.39129403706334,103.85630398734284
2944,55101,Yio Chu Kang Rd,Opp Serenity Pk,1.3909401415525,103.85967918415774
2945,55109,Yio Chu Kang Rd,Serenity Pk,1.39049447273752,103.8599334800352
2946,55111,Ang Mo Kio Ave 5,Blk 180,1.37695556267127,103.83777368753996
2947,55119,Ang Mo Kio Ave 5,Blk 617,1.37728530731209,103.8378470631113
2948,55121,Ang Mo Kio Ave 5,Opp Blk 604,1.37943138901774,103.83519777802985
2949,55129,Ang Mo Kio Ave 5,Blk 604,1.37955302001994,103.83549938754196
2950,55131,Ang Mo Kio Ave 4,BLK 612,1.37986282047018,103.8396597025406
2951,55139,Ang Mo Kio Ave 4,BLK 641,1.37894011617745,103.84007487448596
2952,55141,Ang Mo Kio Ave 4,OPP BLK 622,1.38151305598601,103.83902055596755
2953,55149,Ang Mo Kio Ave 4,BLK 622,1.38147638900431,103.8392680559805
2954,55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222
2955,55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.38336200025306,103.8406500476486
2956,55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071
2957,55171,Ang Mo Kio Ave 6,Castle Green,1.385783333,103.8429056
2958,55179,Ang Mo Kio Ave 6,Opp Castle Green,1.385991667,103.8431694
2959,55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943
2960,55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382955556,103.844225
2961,55199,Ang Mo Kio St 61,Blk 645,1.3795247679563,103.8426631996752
2962,55201,Ang Mo Kio Ave 6,Aft Blk 648,1.37859113966821,103.8443777268119
2963,55209,Ang Mo Kio Ave 6,Opp Blk 646,1.37863166702811,103.84468444401317
2964,55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697
2965,55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141
2966,55221,Ang Mo Kio St 64,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938
2967,55229,Ang Mo Kio St 64,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089
2968,55231,Ang Mo Kio St 63,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697
2969,55239,Ang Mo Kio St 63,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198
2970,55241,Lentor Ave,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586
2971,55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389369,103.841052
2972,55251,Lentor Ave,Countryside Est,1.39093600499761,103.83885575492444
2973,55259,Lentor Ave,Opp Countryside Est,1.391294,103.838855
2974,55261,Lentor Ave,Bullion Pk Condo,1.3924244439738,103.83649555600854
2975,55269,Lentor Ave,Opp Bullion Pk Condo,1.392529,103.837048
2976,55281,Lentor Ave,Aft SLE,1.39813695687252,103.82881324249821
2977,55289,Lentor Ave,LP 94,1.39844339285315,103.82903916367646
2978,55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.38425166698696,103.84445666701023
2979,55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.38408333299371,103.84444749999892
2980,55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786
2981,55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942
2982,55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.37836333298131,103.84722527801875
2983,55329,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754
2984,55331,Lentor Loop,Aft Lentor Gr,1.38692246241021,103.8371410383723
2985,55339,Lentor Loop,Aft Florissa Pk,1.38708225951205,103.83711644936153
2986,55341,Lentor Dr,Lentor Stn Exit 3,1.384975,103.836684
2987,55349,Lentor Dr,Lentor Stn Exit 5,1.38479144169995,103.8364930927339
2988,55351,Lentor Rd,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934
2989,55361,Lentor Loop,Countryside Gdn P/G,1.38983685641152,103.83860500061255
2990,55371,Lentor Loop,Aft Lentor St,1.388614367271,103.83440450730951
2991,55381,Lentor Loop,Bef Bullion Pk,1.3899041699795,103.83624640000222
2992,55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965
2993,56011,Upp Thomson Rd,Bef adana at thomson,1.36865,103.828321
2994,56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.369486,103.828616
2995,56021,Upp Thomson Rd,Opp Sembawang Hills FC,1.372666,103.82843
2996,56029,Upp Thomson Rd,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058
2997,56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799023
2998,56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504
2999,56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.379094,103.827593
3000,56049,Upp Thomson Rd,Meadows @ Peirce,1.37945638898658,103.82768833298778
3001,56051,Upp Thomson Rd,Opp Tagore Rd,1.38249472962714,103.82576395474278
3002,56059,Upp Thomson Rd,Bef Tagore Rd,1.38268805765919,103.82604547355085
3003,56061,Upp Thomson Rd,Aft Tagore Dr,1.385154,103.822865
3004,56069,Upp Thomson Rd,Bef Tagore Dr,1.38530499508514,103.82320879865532
3005,56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646843
3006,56079,Upp Thomson Rd,Aft Old Upp Thomson Rd,1.38756640996273,103.81959791299872
3007,56081,Upp Thomson Rd,Bef SLE,1.391569,103.818216
3008,56089,Upp Thomson Rd,Aft SLE,1.39205091187219,103.81861107436661
3009,56091,Upp Thomson Rd,Springleaf Stn Exit 3,1.3962,103.818459
3010,56099,Upp Thomson Rd,Springleaf Stn Exit 2,1.39606817759915,103.8188299218487
3011,56191,Yio Chu Kang Rd,Teachers' Housing Est,1.37879833302094,103.82944083302411
3012,56199,Yio Chu Kang Rd,Aft Thomson Hills Dr,1.37892333298882,103.83003638899949
3013,56201,Yio Chu Kang Rd,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401025
3014,56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302
3015,56241,Ang Mo Kio Ave 2,St. Nicholas Girls',1.37199166697877,103.83320833301671
3016,56249,Ang Mo Kio Ave 2,Opp St. Nicholas Girls',1.37295831920319,103.83301111771881
3017,56251,Ang Mo Kio Ave 2,Opp Horizon Gdns,1.37637472203353,103.8344186109838
3018,56259,Ang Mo Kio Ave 2,Horizon Gdns,1.376844443968,103.83484027799092
3019,56261,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 2,1.367859,103.831724
3020,56269,Ang Mo Kio Ave 1,BEF Ang mo kio avenue 2,1.36741835425889,103.83233403239235
3021,56289,Ang Mo Kio Ave 2,Bef Shangri-La Wk,1.37023167757252,103.83232655288832
3022,57011,Upp Thomson Rd,Opp Springleaf Nature Pk,1.40015725353057,103.81717214668784
3023,57019,Upp Thomson Rd,Springleaf Nature Pk,1.40056260892652,103.81734465881833
3024,57021,Sembawang Rd,Forest Hills Condo,1.40414074099185,103.81834244198308
3025,57029,Sembawang Rd,Aft The Springside,1.40396290628178,103.81862261343507
3026,57031,Sembawang Rd,Nee Soon Driclad Ctr,1.40705411971506,103.82012256385369
3027,57039,Sembawang Rd,SPIRITUAL GRACE PRESBY CH,1.40611750000192,103.8199872220186
3028,57041,Sembawang Rd,Nee Soon HQ 22 SIB,1.41069268256433,103.82192312004506
3029,57049,Sembawang Rd,Opp Nee Soon HQ 22 SIB,1.41082027802703,103.82233527798766
3030,57051,Sembawang Rd,Aft Sembawang Air Base,1.415206,103.8233905
3031,57059,Sembawang Rd,Opp Sembawang Air Base,1.41472777811863,103.82356549744377
3032,57061,Sembawang Rd,Dieppe Barracks,1.419905,103.8245465
3033,57069,Sembawang Rd,Opp Dieppe Barracks,1.4189659270404,103.82460551333597
3034,57071,Sembawang Rd,Opp Khatib Camp,1.424958,103.8255225
3035,57079,Sembawang Rd,Khatib Camp,1.42443860227619,103.82566793061787
3036,57081,Sembawang Rd,Opp Blk 713,1.42753611101756,103.82655472202663
3037,57089,Sembawang Rd,Blk 713,1.42740500891774,103.82685672676006
3038,57111,Sembawang Rd,Opp Blk 101,1.43123622644607,103.82654938929034
3039,57119,Sembawang Rd,Blk 101,1.43130257113028,103.82688773076856
3040,57121,Sembawang Rd,Opp Blk 115B,1.43345083292583,103.82631132424072
3041,57129,Sembawang Rd,Blk 114,1.43418656873084,103.82641445936885
3042,57131,Sembawang Rd,Opp Jln Kemuning,1.43808413802489,103.82529753316932
3043,57139,Sembawang Rd,Aft Jln Kemuning,1.43795662145081,103.8255962797174
3044,57141,Mandai Rd,Bef Upp Thomson Rd,1.40248255094729,103.8169622653191
3045,57149,Mandai Rd,Aft Upp Thomson Rd,1.40236816337763,103.81689548453724
3046,58009,Sembawang Vista,Sembawang Int,1.44748179252514,103.81941391689068
3047,58011,Sembawang Rd,Opp Sembawang Shop Ctr,1.44135611418225,103.82418746836298
3048,58019,Sembawang Rd,Aft Sembawang Shop Ctr,1.44085,103.824719
3049,58021,Sembawang Rd,Opp The Nautical,1.44324136994568,103.82367863032862
3050,58029,Sembawang Rd,The Nautical,1.44315919415772,103.82398509211036
3051,58031,Sembawang Rd,Opp Canberra Dr,1.4462869,103.8250487
3052,58039,Sembawang Rd,Bef Canberra Dr,1.4467419,103.8258
3053,58041,Sembawang Rd,Blk 590C,1.44939346470038,103.8268558037182
3054,58049,Sembawang Rd,Opp Blk 590C,1.44919525191106,103.82703542333945
3055,58051,Sembawang Rd,Blk 592C,1.45087972197488,103.82843083296738
3056,58059,Sembawang Rd,Opp Blk 592C,1.45079007708143,103.82866296034206
3057,58061,Sembawang Rd,Aft Durban Rd,1.45296423052616,103.83110625286093
3058,58069,Sembawang Rd,Opp Durban Rd,1.452187,103.830428
3059,58071,Sembawang Rd,Bef Jln Basong,1.45528422069638,103.83388976874676
3060,58079,Sembawang Rd,Aft Jln Basong,1.45500446219905,103.83381218856621
3061,58081,Sembawang Rd,Opp Jln Janggus,1.45825194403092,103.83594609403143
3062,58089,Sembawang Rd,Aft Andrews Ave,1.45873255930273,103.83654216993519
3063,58091,Sembawang Rd,Sembawang Pk,1.46211498021096,103.8379191742591
3064,58099,Sembawang Rd,Opp Sembawang Pk,1.460299,103.837391
3065,58101,Canberra Rd,Blk 311,1.44667277800811,103.82282277802054
3066,58109,Canberra Rd,Opp Blk 311,1.44667607916689,103.82309298513003
3067,58111,Canberra Rd,Blk 351 CP,1.45096272310028,103.82075231895968
3068,58119,Canberra Rd,Blk 502A,1.45099925490468,103.82102323159111
3069,58121,Canberra Rd,Blk 424A CP,1.45329115486737,103.81929476185202
3070,58129,Canberra Rd,Blk 508 CP,1.45284216119403,103.8198821920911
3071,58131,Canberra Rd,Aft Assyafaah Mque,1.4562533329966,103.82045999997707
3072,58139,Canberra Rd,Bef Assyafaah Mque,1.45637564424183,103.82074569870127
3073,58141,Admiralty Rd West,Sembawang Camp,1.463365158306,103.81653183057891
3074,58149,Admiralty Rd West,Opp Sembawang Shipyard G 8,1.46190359169667,103.81788921693168
3075,58151,Canberra Rd,Bef Sembawang Stn,1.44835904274406,103.82201343608213
3076,58159,Canberra Rd,Aft Admiral Hill,1.44821708737482,103.82235611868522
3077,58161,Admiralty Rd West,Bef Sembawang Shipyard G 3,1.46052755709037,103.82037350350512
3078,58169,Admiralty Rd West,Aft HomeTeamNS Sembawang Resort,1.45978696349073,103.82092447388442
3079,58171,Admiralty Rd West,Sembawang Corp Industries,1.45890580814381,103.82379883168399
3080,58179,Admiralty Rd West,Opp Sembawang Corp Industries,1.45855645310428,103.82350997035716
3081,58181,Admiralty Rd West,Police Drv Circuit,1.45964275024639,103.82625715308492
3082,58189,Admiralty Rd West,Opp Police Drv Circuit,1.45915444426655,103.82601182603965
3083,58191,Admiralty Rd East,Aft Wellington Rd,1.45875202875202,103.82875514072087
3084,58199,Admiralty Rd East,OPP AUCKLAND ROAD WEST,1.4590501574168,103.82788431875926
3085,58201,Admiralty Rd East,Aft Queen'S Ave,1.45531234912714,103.83098996673239
3086,58209,Admiralty Rd East,Aft Pakistan Rd,1.45524083298775,103.83062638903208
3087,58211,Sembawang Way,Sembawang Stn,1.44926202582359,103.81979401898032
3088,58219,Sembawang Way,Opp Sembawang Stn,1.44953463697186,103.8199297231716
3089,58221,Sembawang Way,Blk 339 CP,1.44859264769928,103.81706577986397
3090,58229,Sembawang Way,Blk 358A CP,1.44875084068886,103.8168059210019
3091,58241,Sembawang Vista,Sembawang Int/Opp Blk 315,1.44722064601498,103.82018490260376
3092,58249,Sembawang Vista,Blk 309,1.44711722202289,103.82118555599861
3093,58251,Sembawang Dr,Sun Plaza/Sembawang Stn,1.44803148822713,103.81895207486829
3094,58259,Sembawang Dr,Opp Sun Plaza,1.44777267175187,103.81895151565973
3095,58261,Canberra Link,VISIONAIRE,1.44710213838584,103.82726305553976
3096,58269,Canberra Link,OPP VISIONAIRE,1.44702361616489,103.82761997468876
3097,58271,Sembawang Cres,Blk 335,1.44702783502401,103.81470654183288
3098,58279,Sembawang Cres,Opp Blk 336A CP,1.44658462255674,103.81456918653721
3099,58281,Sembawang Cres,Sembawang Sec Sch,1.4450136750226,103.8162666133863
3100,58289,Sembawang Cres,Opp Sembawang Sec Sch,1.44485960840447,103.81627162679553
3101,58291,Sembawang Dr,Blk 317,1.44579319988216,103.8199449173096
3102,58299,Sembawang Dr,Blk 328,1.44582915331137,103.81968463382916
3103,58301,Gambas Ave,3M Bldg,1.44485650594175,103.81055057568135
3104,58309,Gambas Ave,Opp 3M Bldg,1.44466063592056,103.81036650514453
3105,58311,Sembawang Dr,Blk 354 CP,1.4501979542693,103.81810459422103
3106,58319,Sembawang Dr,Blk 357C,1.44976933938251,103.81802192152004
3107,58321,Admiralty Dr,Bet Blks 357/359,1.45020573824638,103.81614518346868
3108,58329,Admiralty Dr,Blk 474,1.45050186875947,103.81655964918443
3109,58331,Canberra Link,Blk 589D,1.44974129560526,103.82397609690102
3110,58339,Canberra Link,Opp Blk 589D,1.44936138505812,103.82430573345592
3111,58341,Sembawang Dr,Blk 405,1.45267992935187,103.81687772159036
3112,58349,Sembawang Dr,Blk 478,1.45273139537549,103.81642343207659
3113,58351,Sembawang Dr,Blk 483,1.45593548683251,103.81491062256012
3114,58359,Sembawang Dr,Opp Blk 484A CP,1.45619440004203,103.81465411421149
3115,58361,Admiralty St,Nth Link Bldg,1.46118688481447,103.81270708997143
3116,58369,Admiralty St,BEF ACACIA HME,1.46077451756536,103.81206144667213
3117,58371,Sembawang Cres,Bet Blks 325/326,1.44449009584233,103.8190895319006
